file,status,x1,y1,x2,y2
.\image_00964_1.png,success,353.51,256.52,639.85,651.44
.\image_00965_1.png,success,345.77,253.15,643.06,647.3
.\image_00966_1.png,success,343.45,258.01,660.1,676.7
.\image_00967_1.png,success,350.39,235.01,649.62,661.08
.\image_00968_1.png,success,358.14,252.71,661.62,666.62
.\image_00969_0.png,success,338.55,232.63,651.94,666.79
.\image_00970_1.png,success,328.81,240.35,653.3,660.44
.\image_00971_0.png,success,341.23,248.32,644.89,661.01
.\image_00972_1.png,success,346.95,250.22,639.59,660.55
.\image_00973_1.png,success,339.21,264.7,647.07,660.04
.\image_00974_1.png,success,338.52,236.37,670.3,668.62
.\image_00975_1.png,success,344.17,278.87,642.29,652.0
.\image_00976_1.png,success,318.68,229.56,657.32,685.55
.\image_00977_1.png,success,354.39,263.29,646.17,650.43
.\image_00978_1.png,success,351.65,241.82,645.51,670.33
.\image_00979_0.png,success,339.32,277.39,637.14,637.31
.\image_00980_1.png,success,337.84,244.46,648.28,658.67
.\image_00981_1.png,success,343.36,245.26,648.08,644.71
.\image_00982_1.png,success,351.15,247.96,675.2,669.89
.\image_00983_1.png,success,330.9,256.93,649.75,669.62
.\image_00984_1.png,success,330.82,252.47,642.01,656.22
.\image_00985_1.png,success,341.97,258.62,657.01,651.89
.\image_00986_1.png,success,306.47,229.4,636.66,672.2
.\image_00987_1.png,success,343.26,247.64,654.05,656.2
.\image_00988_1.png,success,344.28,258.83,659.48,669.37
.\image_00989_1.png,success,332.55,242.71,653.16,669.96
.\image_00990_1.png,success,331.46,242.8,650.86,660.5
.\image_00991_1.png,success,329.32,224.05,671.34,669.27
.\image_00992_1.png,success,336.46,254.17,661.04,668.1
.\image_00993_1.png,success,354.77,236.78,667.55,670.13
.\image_00994_1.png,success,319.29,237.98,645.94,670.3
.\image_00995_1.png,success,353.77,257.05,636.76,650.46
.\image_00996_1.png,success,346.51,251.69,651.55,659.15
.\image_00997_1.png,success,343.01,259.52,657.02,654.57
.\image_00998_1.png,success,356.8,247.16,649.93,659.95
.\image_00999_1.png,success,340.37,221.72,678.45,681.93
.\image_01000_1.png,success,336.23,251.42,648.53,667.78
.\image_01001_1.png,success,347.96,256.64,647.54,660.41
.\image_01002_1.png,success,335.11,255.7,653.04,661.46
.\image_01003_1.png,success,341.12,253.53,651.27,662.75
.\image_01004_0.png,success,344.23,266.38,653.45,654.63
.\image_01005_1.png,success,326.85,237.71,672.78,670.42
.\image_01006_1.png,success,345.52,254.28,644.59,659.59
.\image_01007_1.png,success,338.46,247.45,645.82,682.38
.\image_01008_1.png,success,327.13,251.22,651.89,678.97
.\image_01009_0.png,success,340.97,266.77,656.33,676.39
.\image_01010_1.png,success,337.03,239.55,649.85,660.18
.\image_01011_1.png,success,350.54,232.82,659.85,664.02
.\image_01012_1.png,success,340.9,284.85,649.76,660.91
.\image_01013_1.png,success,357.51,273.61,642.11,663.84
.\image_01014_1.png,success,354.43,241.37,652.82,667.43
.\image_01015_1.png,success,340.69,228.63,657.52,651.52
.\image_01016_0.png,success,353.95,263.77,669.98,673.72
.\image_01017_1.png,success,330.38,270.87,644.76,661.35
.\image_01018_1.png,success,344.18,264.4,644.54,665.71
.\image_01019_1.png,success,338.07,238.91,659.54,683.92
.\image_01020_1.png,success,342.98,250.96,660.87,668.14
.\image_01021_1.png,success,341.69,226.79,657.85,665.5
.\image_01022_1.png,success,343.22,251.27,646.78,650.88
.\image_01023_1.png,success,334.79,240.41,670.98,679.65
.\image_01024_1.png,success,342.69,257.08,659.24,687.52
.\image_01025_1.png,success,340.25,241.18,661.57,661.01
.\image_01026_1.png,success,340.53,249.55,647.81,669.26
.\image_01027_1.png,success,348.38,249.21,647.69,661.16
.\image_01028_1.png,success,343.58,258.72,642.76,666.05
.\image_01029_1.png,success,350.58,244.5,668.21,668.17
.\image_01030_1.png,success,349.29,271.02,651.76,662.58
.\image_01031_1.png,success,336.24,258.09,645.35,652.11
.\image_01032_1.png,success,335.19,232.67,650.47,658.13
.\image_01033_1.png,success,329.7,236.2,663.5,675.58
.\image_01034_1.png,success,346.54,238.32,654.54,668.52
.\image_01035_1.png,success,324.66,245.16,645.41,670.16
.\image_01036_1.png,success,345.44,261.79,641.82,644.7
.\image_01037_0.png,success,319.36,261.84,640.94,662.58
.\image_01038_1.png,success,332.85,241.14,641.43,665.73
.\image_01039_1.png,success,346.35,260.53,640.75,644.56
.\image_01040_1.png,success,333.1,243.73,642.81,648.09
.\image_01041_1.png,success,344.19,248.46,649.23,655.48
.\image_01042_1.png,success,332.58,241.93,649.81,684.57
.\image_01043_1.png,success,336.19,254.14,638.92,646.71
.\image_01044_1.png,success,368.47,208.66,695.12,677.12
.\image_01045_1.png,success,361.86,220.01,665.8,618.54
.\image_01046_1.png,success,362.66,219.89,669.19,630.73
.\image_01047_1.png,success,362.54,230.24,658.44,618.6
.\image_01048_1.png,success,369.41,219.91,668.02,621.03
.\image_01049_1.png,success,352.46,204.8,673.45,614.2
.\image_01050_1.png,success,362.45,217.59,671.07,607.99
.\image_01051_1.png,success,353.2,246.27,664.83,613.0
.\image_01052_1.png,success,367.59,216.7,675.31,637.98
.\image_01053_1.png,success,375.12,214.26,682.62,640.71
.\image_01054_1.png,success,373.72,232.18,662.69,617.38
.\image_01055_1.png,success,371.05,233.83,666.73,605.87
.\image_01056_1.png,success,373.68,246.07,659.36,602.23
.\image_01057_1.png,success,369.99,235.44,672.16,633.91
.\image_01058_1.png,success,381.92,252.69,666.6,591.04
.\image_01059_1.png,success,377.87,255.11,664.42,616.93
.\image_01060_1.png,success,361.84,226.57,661.26,609.42
.\image_01061_1.png,success,369.0,228.88,672.28,609.41
.\image_01062_1.png,success,365.38,214.67,662.5,621.77
.\image_01063_1.png,success,359.6,214.63,673.11,628.68
.\image_01064_1.png,success,346.38,209.13,664.61,623.5
.\image_01065_1.png,success,361.22,223.64,673.32,641.37
.\image_01066_1.png,success,361.34,213.98,666.1,625.39
.\image_01067_1.png,success,361.59,227.96,662.33,635.97
.\image_01068_1.png,success,363.82,217.84,666.48,627.56
.\image_01069_1.png,success,376.25,252.76,674.16,637.18
.\image_01070_1.png,success,374.44,259.58,650.83,620.94
.\image_01071_1.png,success,369.07,266.6,672.14,632.15
.\image_01072_0.png,success,354.26,211.08,654.76,625.7
.\image_01073_1.png,success,361.54,228.85,668.98,634.62
.\image_01074_1.png,success,369.05,233.97,671.84,637.23
.\image_01075_1.png,success,369.68,242.33,668.67,619.97
.\image_01076_1.png,success,371.93,249.17,665.26,617.53
.\image_01077_1.png,success,365.34,210.73,665.2,611.89
.\image_01078_1.png,success,357.96,247.08,654.5,627.57
.\image_01079_1.png,success,365.62,227.12,661.37,607.99
.\image_01080_1.png,success,378.79,226.97,656.74,619.2
.\image_01081_1.png,success,368.72,213.59,668.02,632.39
.\image_01082_1.png,success,361.83,221.41,669.79,632.55
.\image_01083_1.png,success,356.43,234.98,670.29,642.1
.\image_01084_1.png,success,367.4,236.35,672.55,634.75
.\image_01085_1.png,success,365.06,229.15,661.23,632.05
.\image_01086_1.png,success,376.26,199.75,666.28,613.32
.\image_01087_1.png,success,361.97,243.98,666.75,619.15
.\image_01088_1.png,success,359.91,253.25,654.23,620.47
.\image_01089_1.png,success,374.84,244.64,677.46,631.46
.\image_01090_1.png,success,360.53,225.9,671.95,650.63
.\image_01091_1.png,success,371.25,227.95,668.16,652.48
.\image_01092_1.png,success,369.98,220.24,665.22,632.45
.\image_01093_1.png,success,357.52,232.42,662.14,635.83
.\image_01094_1.png,success,363.76,220.27,670.57,624.52
.\image_01095_1.png,success,373.99,223.1,673.07,610.4
.\image_01096_1.png,success,363.79,230.17,663.68,636.58
.\image_01097_1.png,success,401.88,231.94,669.12,608.07
.\image_01098_1.png,success,390.78,228.21,677.02,626.79
.\image_01099_1.png,success,361.11,232.74,668.57,621.88
.\image_01100_1.png,success,385.64,236.15,677.43,625.9
.\image_01101_0.png,success,368.02,216.78,662.5,606.33
.\image_01102_1.png,success,368.79,235.76,663.81,621.86
.\image_01103_1.png,success,364.7,255.87,659.37,622.68
.\image_01104_1.png,success,374.37,235.84,657.65,623.97
.\image_01105_1.png,success,378.31,234.64,661.08,623.35
.\image_01106_1.png,success,375.61,215.71,667.71,609.44
.\image_01107_1.png,success,375.6,226.12,669.25,633.63
.\image_01108_1.png,success,370.01,239.67,659.67,625.18
.\image_01109_1.png,success,367.77,234.23,663.62,633.74
.\image_01110_1.png,success,378.71,218.26,664.09,609.31
.\image_01111_1.png,success,375.44,233.42,663.35,624.69
.\image_01112_1.png,success,378.22,228.42,673.42,620.84
.\image_01113_0.png,success,369.23,220.5,664.55,620.77
.\image_01114_0.png,success,378.78,229.99,673.71,611.81
.\image_01115_1.png,success,384.17,239.78,666.92,607.43
.\image_01116_0.png,success,362.56,243.57,652.62,622.94
.\image_01117_1.png,success,386.12,233.13,665.95,613.87
.\image_01118_1.png,success,370.11,223.57,663.57,605.09
.\image_01119_1.png,success,369.29,239.11,665.88,637.91
.\image_01120_0.png,success,365.48,232.11,659.82,608.25
.\image_01121_1.png,success,360.85,220.3,664.2,622.55
.\image_01122_1.png,success,372.29,238.52,674.73,622.42
.\image_01123_1.png,success,379.09,220.74,670.7,640.34
.\image_01124_0.png,success,396.31,208.98,668.53,591.57
.\image_01125_1.png,success,373.6,236.0,668.07,637.09
.\image_01126_1.png,success,372.44,220.96,670.7,615.11
.\image_01127_1.png,success,380.49,239.5,668.0,604.14
.\image_01128_1.png,success,373.62,240.35,663.09,630.24
.\image_01129_1.png,success,359.07,214.64,654.06,629.37
.\image_01130_1.png,success,358.81,222.56,668.43,643.85
.\image_01131_1.png,success,371.66,243.46,666.08,636.06
.\image_01132_1.png,success,386.0,250.8,674.26,628.38
.\image_01133_1.png,success,388.91,232.27,666.88,624.7
.\image_01134_1.png,success,397.77,226.3,662.21,627.57
.\image_01135_1.png,success,380.69,230.64,657.72,617.34
.\image_01136_1.png,success,379.96,234.18,670.9,620.69
.\image_01137_1.png,success,375.57,236.37,665.55,621.06
.\image_01138_1.png,success,368.27,240.39,649.69,608.03
.\image_01139_1.png,success,379.1,234.24,662.72,609.89
.\image_01140_0.png,success,414.6,235.28,662.6,597.75
.\image_01141_1.png,success,372.73,214.27,664.89,617.01
.\image_01142_1.png,success,364.35,248.04,668.22,625.79
.\image_01143_0.png,success,362.19,229.99,669.34,634.03
.\image_01144_1.png,success,353.05,226.99,652.42,635.97
.\image_01145_1.png,success,340.7,218.33,668.03,676.29
.\image_01146_1.png,success,392.32,237.13,673.53,632.63
.\image_01147_1.png,success,379.4,237.77,678.01,611.34
.\image_01148_1.png,success,373.4,237.05,670.73,637.46
.\image_01149_1.png,success,362.08,236.1,662.73,629.73
.\image_01150_1.png,success,385.15,245.83,639.67,601.66
.\image_01151_1.png,success,370.36,237.0,673.76,621.06
.\image_01152_1.png,success,381.41,233.32,673.0,633.17
.\image_01153_1.png,success,392.65,235.86,651.79,606.92
.\image_01154_1.png,success,359.39,237.25,650.05,630.95
.\image_01155_1.png,success,364.67,235.85,657.03,614.73
.\image_01156_1.png,success,361.56,239.02,666.99,624.6
.\image_01157_1.png,success,353.21,206.85,646.44,623.82
.\image_01158_1.png,success,376.09,258.14,651.71,611.36
.\image_01159_1.png,success,344.26,225.58,663.58,655.12
.\image_01160_1.png,success,372.39,220.71,664.82,615.46
.\image_01161_1.png,success,359.63,238.06,660.59,603.41
.\image_01162_1.png,success,371.31,245.23,666.4,589.6
.\image_01163_1.png,success,357.5,236.48,662.68,605.49
.\image_01164_1.png,success,372.07,223.9,663.96,615.45
.\image_01165_1.png,success,354.38,235.49,664.31,639.3
.\image_01166_1.png,success,353.15,228.32,669.55,633.67
.\image_01167_1.png,success,358.63,220.47,673.19,644.89
.\image_01168_1.png,success,363.92,207.25,662.07,626.98
.\image_01169_1.png,success,363.07,210.59,658.54,620.3
.\image_01170_1.png,success,358.68,210.29,676.46,628.15
.\image_01171_1.png,success,378.39,236.92,669.64,604.53
.\image_01172_1.png,success,377.34,277.48,644.87,599.57
.\image_01173_1.png,success,363.43,214.83,665.44,621.28
.\image_01174_1.png,success,360.41,235.52,680.92,637.13
.\image_01175_1.png,success,357.76,251.08,666.65,636.24
.\image_01176_1.png,success,375.27,265.16,647.89,619.0
.\image_01177_1.png,success,376.89,238.32,665.47,602.69
.\image_01178_1.png,success,373.54,233.09,666.42,595.8
.\image_01179_1.png,success,380.96,221.53,655.16,623.77
.\image_01180_1.png,success,381.35,230.33,676.23,634.18
.\image_01181_1.png,success,350.17,228.69,660.4,621.87
.\image_01182_1.png,success,393.19,233.36,657.72,601.02
.\image_01183_1.png,success,362.0,229.23,667.9,621.57
.\image_01184_1.png,success,364.64,222.51,663.97,613.24
.\image_01185_1.png,success,369.76,229.15,652.76,594.41
.\image_01186_1.png,success,365.51,217.58,665.91,632.01
.\image_01187_1.png,success,370.14,194.85,680.34,627.29
.\image_01188_1.png,success,360.38,228.42,657.02,618.66
.\image_01189_0.png,success,348.26,224.86,666.09,629.79
.\image_01190_1.png,success,369.02,219.46,681.13,637.35
.\image_01191_1.png,success,359.03,210.22,684.24,619.43
.\image_01192_1.png,success,370.87,217.26,657.6,625.85
.\image_01193_1.png,success,366.9,244.05,652.95,617.04
.\image_01194_1.png,success,363.86,253.63,662.63,641.49
.\image_01195_1.png,success,348.93,248.93,654.45,640.46
.\image_01196_1.png,success,369.98,248.02,660.81,634.43
.\image_01197_1.png,success,378.16,238.89,644.09,586.66
.\image_01198_1.png,success,356.15,250.71,671.94,622.99
.\image_01199_1.png,success,357.3,219.33,660.96,620.88
.\image_01200_1.png,success,358.77,220.44,664.96,629.42
.\image_01201_1.png,success,364.48,244.22,650.99,631.43
.\image_01202_1.png,success,371.3,219.72,667.93,616.9
.\image_01203_1.png,success,369.73,250.74,667.17,631.19
.\image_01204_1.png,success,368.11,252.91,657.82,615.6
.\image_01205_1.png,success,356.04,236.87,645.48,603.93
.\image_01206_1.png,success,354.26,242.7,661.36,627.06
.\image_01207_1.png,success,369.34,227.19,671.05,629.67
.\image_01208_1.png,success,371.62,232.73,676.33,636.35
.\image_01209_1.png,success,365.56,218.5,677.46,639.16
.\image_01210_0.png,success,367.69,237.54,674.87,607.35
.\image_01211_1.png,success,370.71,235.43,663.12,628.6
.\image_01212_1.png,success,360.28,210.19,670.03,627.71
.\image_01213_1.png,success,365.31,214.25,658.78,631.61
.\image_01214_1.png,success,363.47,214.54,669.38,625.85
.\image_01215_0.png,success,373.45,192.42,682.88,618.35
.\image_01216_1.png,success,370.09,226.6,663.04,605.7
.\image_01217_1.png,success,354.47,230.98,664.66,628.63
.\image_01218_1.png,success,378.72,256.13,673.49,618.09
.\image_01219_1.png,success,362.74,249.05,652.77,606.34
.\image_01220_1.png,success,367.53,218.09,673.23,632.64
.\image_01221_1.png,success,384.09,247.19,669.65,624.56
.\image_01222_1.png,success,372.27,222.72,671.4,628.69
.\image_01223_1.png,success,357.26,224.62,662.37,624.51
.\image_01224_1.png,success,372.65,233.09,674.84,641.13
.\image_01225_1.png,success,385.46,249.33,678.46,646.54
.\image_01226_1.png,success,366.92,239.53,667.02,637.46
.\image_01227_1.png,success,370.64,243.6,662.15,619.72
.\image_01228_1.png,success,360.42,230.49,668.3,612.95
.\image_01229_1.png,success,362.07,234.38,661.29,621.68
.\image_01230_1.png,success,365.14,245.06,662.99,615.53
.\image_01231_1.png,success,383.31,237.26,670.27,632.25
.\image_01232_1.png,success,384.29,239.63,659.54,612.54
.\image_01233_1.png,success,370.09,264.3,658.16,614.51
.\image_01234_1.png,success,352.91,241.99,669.78,625.73
.\image_01235_1.png,success,359.01,214.32,672.53,627.94
.\image_01236_1.png,success,350.86,224.27,665.78,637.46
.\image_01237_0.png,success,337.71,192.86,657.28,655.01
.\image_01238_1.png,success,367.96,245.15,660.54,635.61
.\image_01239_1.png,success,373.47,257.24,652.97,613.07
.\image_01240_1.png,success,358.64,212.14,671.76,612.92
.\image_01241_0.png,success,415.9,344.47,656.15,648.03
.\image_01242_0.png,success,358.49,204.75,673.67,661.1
.\image_01243_1.png,success,354.98,217.75,685.51,642.49
.\image_01244_1.png,success,338.9,207.86,696.65,705.88
.\image_01245_1.png,success,365.13,202.68,686.33,662.55
.\image_01246_1.png,success,362.41,203.23,696.69,658.28
.\image_01247_1.png,success,370.72,220.91,706.46,664.07
.\image_01248_1.png,success,359.62,218.76,688.33,674.04
.\image_01249_1.png,success,364.3,224.45,681.03,646.54
.\image_01250_1.png,success,370.91,219.01,697.2,662.22
.\image_01251_1.png,success,350.78,203.07,693.18,661.36
.\image_01252_1.png,success,368.21,207.21,699.29,654.25
.\image_01253_1.png,success,368.09,210.46,692.84,666.58
.\image_01254_1.png,success,371.99,208.73,695.74,649.29
.\image_01255_1.png,success,348.45,211.39,673.64,659.4
.\image_01256_1.png,success,356.43,218.39,696.21,653.71
.\image_01257_1.png,success,351.61,206.42,684.97,662.63
.\image_01258_1.png,success,359.59,212.38,689.76,684.94
.\image_01259_1.png,success,360.09,207.7,699.22,671.85
.\image_01260_1.png,success,364.9,215.73,690.22,672.6
.\image_01261_1.png,success,374.71,244.53,691.27,649.19
.\image_01262_1.png,success,374.62,229.49,704.15,654.69
.\image_01263_1.png,success,373.12,264.57,670.62,641.26
.\image_01264_1.png,success,365.11,224.63,695.09,661.61
.\image_01265_1.png,success,365.24,227.47,696.45,669.47
.\image_01266_1.png,success,357.09,240.37,685.95,654.44
.\image_01267_1.png,success,334.85,245.77,683.86,694.58
.\image_01268_1.png,success,346.56,225.55,689.33,673.76
.\image_01269_1.png,success,354.95,220.46,686.91,677.54
.\image_01270_1.png,success,369.38,220.96,684.39,655.18
.\image_01271_1.png,success,363.47,218.81,687.51,654.82
.\image_01272_1.png,success,365.95,231.41,684.08,664.09
.\image_01273_1.png,success,369.48,212.14,692.43,659.12
.\image_01274_1.png,success,357.93,247.85,685.64,654.02
.\image_01275_1.png,success,362.92,229.29,690.15,643.34
.\image_01276_0.png,success,353.54,238.54,661.51,647.97
.\image_01277_1.png,success,363.33,229.35,676.7,659.47
.\image_01278_1.png,success,372.34,239.0,683.8,647.3
.\image_01279_1.png,success,367.17,248.3,692.62,659.65
.\image_01280_1.png,success,360.71,201.53,682.93,656.52
.\image_01281_1.png,success,369.84,212.11,674.32,644.71
.\image_01282_1.png,success,363.6,244.27,690.13,649.8
.\image_01283_1.png,success,362.09,241.22,683.07,645.67
.\image_01284_1.png,success,352.95,183.53,695.96,638.41
.\image_01285_1.png,success,355.66,227.57,689.03,656.21
.\image_01286_0.png,success,364.02,225.66,697.58,650.37
.\image_01287_1.png,success,370.09,223.14,698.23,657.36
.\image_01288_1.png,success,359.42,211.33,692.24,638.12
.\image_01289_1.png,success,377.06,236.18,693.21,643.02
.\image_01290_1.png,success,364.66,249.05,672.5,663.4
.\image_01291_1.png,success,368.77,216.54,695.51,662.55
.\image_01292_0.png,success,373.37,224.16,675.61,653.37
.\image_01293_1.png,success,390.1,235.83,696.99,655.63
.\image_01294_1.png,success,349.12,228.62,676.2,685.72
.\image_01295_1.png,success,358.2,230.37,694.99,655.68
.\image_01296_1.png,success,353.1,233.6,677.48,671.82
.\image_01297_1.png,success,373.81,218.74,679.67,651.19
.\image_01298_1.png,success,367.95,229.57,676.21,649.02
.\image_01299_1.png,success,366.36,227.8,686.24,655.46
.\image_01300_1.png,success,360.37,214.37,691.47,643.32
.\image_01301_1.png,success,369.71,242.21,689.13,663.55
.\image_01302_1.png,success,372.44,231.47,673.78,665.89
.\image_01303_1.png,success,376.82,237.59,683.44,664.81
.\image_01304_0.png,success,353.09,236.79,672.36,690.43
.\image_01305_1.png,success,377.37,236.95,694.38,670.32
.\image_01306_1.png,success,374.97,217.98,682.71,643.64
.\image_01307_0.png,success,365.31,227.27,675.22,661.69
.\image_01308_1.png,success,373.56,214.53,688.02,646.25
.\image_01309_1.png,success,377.52,236.59,683.82,644.52
.\image_01310_1.png,success,365.44,221.82,674.53,648.7
.\image_01311_1.png,success,392.68,262.27,678.97,647.78
.\image_01312_1.png,success,368.08,229.47,677.94,652.53
.\image_01313_1.png,success,360.51,212.58,679.86,656.19
.\image_01314_1.png,success,372.32,220.98,690.99,659.68
.\image_01315_0.png,success,373.51,236.06,693.06,675.03
.\image_01316_1.png,success,370.4,214.94,690.77,656.67
.\image_01317_1.png,success,385.28,244.76,685.9,648.86
.\image_01318_1.png,success,384.88,248.86,683.25,660.98
.\image_01319_1.png,success,375.43,251.87,685.65,661.57
.\image_01320_1.png,success,357.83,200.84,698.57,664.71
.\image_01321_1.png,success,379.8,250.72,683.22,649.77
.\image_01322_1.png,success,365.33,228.87,666.29,641.54
.\image_01323_0.png,success,366.1,229.73,684.21,659.33
.\image_01324_1.png,success,347.95,210.74,675.38,645.9
.\image_01325_1.png,success,346.19,221.96,688.24,687.98
.\image_01326_1.png,success,351.21,197.41,687.51,673.06
.\image_01327_1.png,success,358.14,234.92,682.92,676.01
.\image_01328_1.png,success,376.82,228.13,671.98,657.87
.\image_01329_1.png,success,361.53,238.18,679.45,666.59
.\image_01330_1.png,success,371.84,220.65,678.14,642.41
.\image_01331_1.png,success,356.29,221.69,676.35,665.75
.\image_01332_1.png,success,364.16,238.23,678.82,661.72
.\image_01333_1.png,success,361.71,220.6,680.89,652.17
.\image_01334_0.png,success,348.2,222.98,679.77,684.04
.\image_01335_1.png,success,371.05,200.33,688.43,664.81
.\image_01336_0.png,success,376.15,239.92,679.18,647.75
.\image_01337_1.png,success,366.29,246.36,684.38,645.5
.\image_01338_1.png,success,349.85,218.79,681.5,656.88
.\image_01339_1.png,success,359.19,209.02,681.45,671.72
.\image_01340_1.png,success,369.36,242.83,681.26,654.9
.\image_01341_0.png,success,373.78,245.91,678.86,649.18
.\image_01342_1.png,success,362.5,224.84,688.96,685.77
.\image_01343_1.png,success,366.27,228.54,676.1,655.14
.\image_01344_1.png,success,376.35,215.47,691.13,653.84
.\image_01345_1.png,success,377.34,236.47,681.93,628.48
.\image_01346_1.png,success,359.7,214.02,675.53,672.78
.\image_01347_1.png,success,372.94,236.72,674.89,634.18
.\image_01348_1.png,success,354.21,208.45,685.01,653.93
.\image_01349_1.png,success,369.52,225.93,680.42,657.52
.\image_01350_1.png,success,361.78,222.34,687.1,657.31
.\image_01351_1.png,success,369.13,237.86,690.34,662.56
.\image_01352_1.png,success,364.89,198.84,698.87,647.43
.\image_01353_1.png,success,370.93,227.11,674.02,636.74
.\image_01354_1.png,success,368.81,232.18,685.44,648.33
.\image_01355_1.png,success,364.08,186.72,696.66,659.21
.\image_01356_1.png,success,365.92,242.33,669.89,651.32
.\image_01357_1.png,success,359.24,254.35,688.76,672.62
.\image_01358_1.png,success,364.85,204.47,675.9,642.2
.\image_01359_1.png,success,359.86,229.84,666.22,643.4
.\image_01360_1.png,success,375.46,237.37,678.98,640.95
.\image_01361_1.png,success,358.38,223.59,689.68,664.12
.\image_01362_1.png,success,363.07,216.2,688.68,654.43
.\image_01363_1.png,success,354.09,215.55,679.51,653.03
.\image_01364_1.png,success,363.12,231.59,687.28,646.36
.\image_01365_1.png,success,366.12,196.22,684.33,659.74
.\image_01366_1.png,success,363.88,214.64,694.24,656.79
.\image_01367_1.png,success,354.91,225.35,681.86,651.95
.\image_01368_1.png,success,357.78,218.91,688.36,653.46
.\image_01369_1.png,success,346.27,198.05,693.78,644.88
.\image_01370_1.png,success,362.85,225.96,673.68,634.29
.\image_01371_1.png,success,368.61,208.45,685.29,661.1
.\image_01372_1.png,success,359.97,192.88,676.53,626.98
.\image_01373_1.png,success,364.5,259.82,672.75,663.37
.\image_01374_1.png,success,354.66,209.41,692.06,657.81
.\image_01375_1.png,success,361.79,248.32,674.3,659.01
.\image_01376_1.png,success,369.0,202.05,692.46,654.83
.\image_01377_1.png,success,363.3,219.39,691.94,675.66
.\image_01378_1.png,success,357.88,206.03,695.02,660.95
.\image_01379_1.png,success,363.99,252.89,668.46,649.25
.\image_01380_1.png,success,354.73,235.9,687.84,656.82
.\image_01381_1.png,success,375.17,243.89,669.33,651.45
.\image_01382_1.png,success,363.85,215.54,683.56,648.52
.\image_01383_1.png,success,368.17,220.61,672.35,649.44
.\image_01384_1.png,success,359.54,250.98,691.75,689.56
.\image_01385_1.png,success,370.48,209.6,667.71,659.14
.\image_01386_1.png,success,367.59,240.62,672.17,653.06
.\image_01387_1.png,success,353.92,200.23,675.82,656.56
.\image_01388_0.png,success,376.91,308.96,634.61,656.28
.\image_01389_1.png,success,355.75,225.36,688.96,658.01
.\image_01390_1.png,success,367.79,239.25,685.27,661.07
.\image_01391_1.png,success,341.87,206.73,690.04,667.86
.\image_01392_1.png,success,356.28,226.4,690.8,655.76
.\image_01393_1.png,success,356.22,216.57,683.49,646.14
.\image_01394_1.png,success,366.36,227.78,681.71,648.03
.\image_01395_1.png,success,362.12,221.92,704.24,684.19
.\image_01396_1.png,success,355.48,197.91,691.73,670.03
.\image_01397_1.png,success,357.71,216.9,690.38,673.46
.\image_01398_1.png,success,360.08,204.96,694.12,681.21
.\image_01399_1.png,success,385.49,234.74,690.76,655.51
.\image_01400_1.png,success,349.34,233.65,685.58,679.56
.\image_01401_1.png,success,373.41,243.26,675.58,649.4
.\image_01402_1.png,success,358.51,206.43,682.22,666.88
.\image_01403_1.png,success,356.04,200.6,684.4,673.76
.\image_01404_1.png,success,367.95,206.9,692.88,656.52
.\image_01405_1.png,success,361.11,214.02,685.94,654.17
.\image_01406_1.png,success,356.91,193.5,682.37,659.89
.\image_01407_1.png,success,359.0,212.92,677.49,667.14
.\image_01408_1.png,success,362.14,198.96,699.37,647.82
.\image_01409_1.png,success,365.83,234.38,691.79,646.09
.\image_01410_1.png,success,356.19,229.51,694.56,644.61
.\image_01411_1.png,success,365.17,237.8,683.49,648.06
.\image_01412_0.png,success,356.52,245.8,676.54,657.54
.\image_01413_0.png,success,334.72,228.06,676.14,658.04
.\image_01414_1.png,success,367.56,235.07,680.5,660.11
.\image_01415_1.png,success,359.6,191.28,701.33,656.54
.\image_01416_1.png,success,354.04,214.49,689.68,652.84
.\image_01417_1.png,success,362.51,236.47,676.06,649.48
.\image_01418_1.png,success,370.48,224.05,681.33,653.9
.\image_01419_1.png,success,365.47,262.67,678.47,654.49
.\image_01420_1.png,success,358.3,254.56,682.73,671.88
.\image_01421_1.png,success,387.55,271.57,667.2,636.36
.\image_01422_1.png,success,349.36,210.57,690.85,682.43
.\image_01423_1.png,success,351.36,219.54,691.58,656.48
.\image_01424_1.png,success,372.67,217.41,684.81,643.52
.\image_01425_1.png,success,367.93,233.36,681.44,657.51
.\image_01426_1.png,success,355.0,239.78,680.33,658.5
.\image_01427_1.png,success,357.64,220.84,682.11,648.04
.\image_01428_1.png,success,348.81,214.53,679.93,654.16
.\image_01429_0.png,success,376.43,251.01,705.94,642.55
.\image_01430_1.png,success,365.81,216.1,694.87,663.28
.\image_01431_1.png,success,366.37,225.55,668.94,646.31
.\image_01432_1.png,success,358.16,255.62,678.08,647.8
.\image_01433_1.png,success,361.16,214.9,693.88,638.73
.\image_01434_1.png,success,359.21,234.04,677.3,641.35
.\image_01435_1.png,success,350.3,207.27,682.86,664.37
.\image_01436_1.png,success,373.35,256.66,673.25,643.36
.\image_01437_1.png,success,354.47,217.35,688.16,654.1
.\image_01438_1.png,success,370.85,242.61,675.53,646.46
.\image_01439_1.png,success,358.58,250.09,672.47,683.39
.\image_01440_1.png,success,351.89,272.67,679.15,676.2
.\image_01441_1.png,success,365.04,263.26,659.66,664.31
.\image_01442_1.png,success,350.73,260.37,663.95,655.67
.\image_01443_1.png,success,361.13,252.31,664.81,677.65
.\image_01444_1.png,success,352.68,251.02,670.47,678.6
.\image_01445_1.png,success,355.92,244.26,669.81,664.95
